대학명,지역구분,계열구분,학과명,논술점수,100점만점환산,시험구분,대학평균환산점수,합격점수라인의미,메디컬여부,인기학과태그,대학시험별평균점수,최저여부,합격자평균점,70%Cut,최저점_커트라인,수능수학_합격자_중앙값,수능수학_합격자_평균,수능수학_합격자_최빈값,수능수학_합격자_표본수,수능수학_불합격자_중앙값,수능수학_불합격자_평균,수능수학_불합격자_최빈값,수능수학_불합격자_표본수
세종대,인서울,건축/토목계열,건축공학과,307.14,43.88,시험 2,48.75,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,47.58,Y,,,,88.0,88.7,88.0,109.0,79.0,76.8,81.0,1508.0
세종대,인서울,공학계열,나노신소재공학과,291.67,41.67,시험 2,48.75,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,47.58,Y,,,,88.0,88.7,88.0,109.0,79.0,76.8,81.0,1508.0
세종대,인서울,공학계열,환경융합공학과,291.43,41.63,시험 2,48.75,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,47.58,Y,,,,88.0,88.7,88.0,109.0,79.0,76.8,81.0,1508.0
세종대,인서울,인문사회/기타계열,우주항공공학전공,291.25,41.61,시험 2,48.75,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,47.58,Y,,,,88.0,88.7,88.0,109.0,79.0,76.8,81.0,1508.0
세종대,인서울,건축/토목계열,건설환경공학과,289.69,41.38,시험 2,48.75,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,47.58,Y,,,,88.0,88.7,88.0,109.0,79.0,76.8,81.0,1508.0
세종대,인서울,인문사회/기타계열,지능형드론융합전공,281.54,40.22,시험 1,48.75,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,49.93,Y,,,,88.0,88.7,88.0,109.0,79.0,76.8,81.0,1508.0
세종대,인서울,건축/토목계열,건축학과,279.5,39.93,시험 1,48.75,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,49.93,Y,,,,88.0,88.7,88.0,109.0,79.0,76.8,81.0,1508.0
세종대,인서울,공학계열,양자원자력공학과,231.67,33.1,시험 2,48.75,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,47.58,Y,,,,88.0,88.7,88.0,109.0,79.0,76.8,81.0,1508.0
숭실대,인서울,자연과학계열,의생명시스템학부,80.0,80.0,시험 1,74.79,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,73.94,Y,,,,88.0,88.4,88.0,65.0,79.0,77.1,81.0,1285.0
숭실대,인서울,자연과학계열,수학과,79.4,79.4,시험 1,74.79,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,73.94,Y,,,,88.0,88.4,88.0,65.0,79.0,77.1,81.0,1285.0
숭실대,인서울,IT/컴퓨터계열,AI소프트웨어학부,79.2,79.2,시험 2,74.79,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,AI·컴퓨터,75.64,Y,,,,88.0,88.4,88.0,65.0,79.0,77.1,81.0,1285.0
숭실대,인서울,IT/컴퓨터계열,컴퓨터학부,78.6,78.6,시험 2,74.79,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,AI·컴퓨터,75.64,Y,84.5,81,77,88.0,88.4,88.0,65.0,79.0,77.1,81.0,1285.0
숭실대,인서울,공학계열,전자공학전공,77.6,77.6,시험 2,74.79,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,75.64,Y,,,,88.0,88.4,88.0,65.0,79.0,77.1,81.0,1285.0
숭실대,인서울,자연과학계열,물리학과,76.8,76.8,시험 1,74.79,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,73.94,Y,,,,88.0,88.4,88.0,65.0,79.0,77.1,81.0,1285.0
숭실대,인서울,공학계열,신소재공학과,76.7,76.7,시험 2,74.79,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,75.64,Y,,,,88.0,88.4,88.0,65.0,79.0,77.1,81.0,1285.0
숭실대,인서울,공학계열,기계공학부,74.8,74.8,시험 2,74.79,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,75.64,Y,,,,88.0,88.4,88.0,65.0,79.0,77.1,81.0,1285.0
숭실대,인서울,공학계열,전기공학부,74.3,74.3,시험 2,74.79,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,75.64,Y,,,,88.0,88.4,88.0,65.0,79.0,77.1,81.0,1285.0
숭실대,인서울,IT/컴퓨터계열,IT융합전공,74.3,74.3,시험 1,74.79,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,73.94,Y,,,,88.0,88.4,88.0,65.0,79.0,77.1,81.0,1285.0
숭실대,인서울,건축/토목계열,건축학부,74.1,74.1,시험 1,74.79,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,73.94,Y,,,,88.0,88.4,88.0,65.0,79.0,77.1,81.0,1285.0
숭실대,인서울,자연과학계열,화학과,72.3,72.3,시험 1,74.79,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,73.94,Y,,,,88.0,88.4,88.0,65.0,79.0,77.1,81.0,1285.0
숭실대,인서울,인문사회/기타계열,산업정보시스템공학과,72.1,72.1,시험 2,74.79,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,75.64,Y,,,,88.0,88.4,88.0,65.0,79.0,77.1,81.0,1285.0
숭실대,인서울,공학계열,화학공학과,71.8,71.8,시험 2,74.79,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,75.64,Y,,,,88.0,88.4,88.0,65.0,79.0,77.1,81.0,1285.0
숭실대,인서울,IT/컴퓨터계열,글로벌미디어학부,68.3,68.3,시험 1,74.79,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,73.94,Y,,,,88.0,88.4,88.0,65.0,79.0,77.1,81.0,1285.0
숭실대,인서울,자연과학계열,정보통계보험수리학과,66.3,66.3,시험 1,74.79,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,73.94,Y,,,,88.0,88.4,88.0,65.0,79.0,77.1,81.0,1285.0
신한대,수도권,의약보건계열,간호학과,871.18,80.79,시험 1,70.25,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,간호,73.87,N,,,,,,,,,,,
신한대,수도권,의약보건계열,방사선학과,867.38,78.25,시험 1,70.25,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,73.87,N,,,,,,,,,,,
신한대,수도권,의약보건계열,치위생학과,859.56,73.04,시험 1,70.25,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,73.87,N,,,,,,,,,,,
신한대,수도권,자연과학계열,사회과학대학(자율전공),856.72,71.15,시험 1,70.25,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,자유전공,73.87,N,,,,,,,,,,,
신한대,수도권,의약보건계열,임상병리학과,855.58,70.39,시험 1,70.25,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,73.87,N,,,,,,,,,,,
신한대,수도권,자유전공학부,경영대학(자율전공),854.4,69.6,시험 1,70.25,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,자유전공,73.87,N,,,,,,,,,,,
신한대,수도권,IT/컴퓨터계열,소프트웨어융합학과,846.77,64.51,시험 2,70.25,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,AI·컴퓨터,63.0,N,,,,,,,,,,,
신한대,수도권,공학계열,기계공학과,845.0,63.33,시험 2,70.25,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,63.0,N,,,,,,,,,,,
신한대,수도권,공학계열,전자공학과,841.72,61.15,시험 2,70.25,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,63.0,N,,,,,,,,,,,
아주대,수도권,의약보건계열,약학과,93.0,93.0,시험 1,56.75,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,Y,메디컬,65.88,Y,89.2,86.5,84,99.0,98.3,100.0,50.0,,,,
아주대,수도권,의약보건계열,의학과,62.5,62.5,시험 1,56.75,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,65.88,N,92.5,89,86.5,88.0,87.4,88.0,34.0,76.0,76.2,88.0,894.0
아주대,수도권,공학계열,기계공학과,56.0,56.0,시험 2,56.75,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,52.19,N,66.8,62.5,57,88.0,87.4,88.0,34.0,76.0,76.2,88.0,894.0
아주대,수도권,자연과학계열,수학과,56.0,56.0,시험 1,56.75,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,65.88,N,,,,88.0,87.4,88.0,34.0,76.0,76.2,88.0,894.0
아주대,수도권,자유전공학부,자유전공학부(자연),55.5,55.5,시험 2,56.75,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,자유전공,52.19,N,,,,88.0,87.4,88.0,34.0,76.0,76.2,88.0,894.0
아주대,수도권,공학계열,첨단신소재공학과,54.0,54.0,시험 2,56.75,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,52.19,N,,,,88.0,87.4,88.0,34.0,76.0,76.2,88.0,894.0
아주대,수도권,공학계열,전자공학과,53.0,53.0,시험 2,56.75,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,52.19,N,,,,88.0,87.4,88.0,34.0,76.0,76.2,88.0,894.0
아주대,수도권,건축/토목계열,건축학과,52.0,52.0,시험 1,56.75,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,65.88,N,,,,88.0,87.4,88.0,34.0,76.0,76.2,88.0,894.0
아주대,수도권,공학계열,화학공학과,51.5,51.5,시험 2,56.75,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,52.19,N,,,,88.0,87.4,88.0,34.0,76.0,76.2,88.0,894.0
아주대,수도권,IT/컴퓨터계열,소프트웨어학과,51.0,51.0,시험 2,56.75,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,AI·컴퓨터,52.19,N,72.3,68.5,63,88.0,87.4,88.0,34.0,76.0,76.2,88.0,894.0
아주대,수도권,공학계열,미래모빌리티공학과,48.5,48.5,시험 2,56.75,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,52.19,N,,,,88.0,87.4,88.0,34.0,76.0,76.2,88.0,894.0
아주대,수도권,공학계열,지능형반도체공학과,48.0,48.0,시험 2,56.75,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,반도체,52.19,N,,,,88.0,87.4,88.0,34.0,76.0,76.2,88.0,894.0
을지대,수도권,의약보건계열,물리치료학과,136.0,97.14,시험 1,87.86,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,88.68,Y,87.14,84.29,78.57,,,,,,,,
을지대,수도권,의약보건계열,치위생학과,133.0,95.0,시험 1,87.86,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,88.68,Y,,,,,,,,,,,
을지대,수도권,의약보건계열,응급구조학과,131.0,93.57,시험 1,87.86,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,88.68,Y,,,,,,,,,,,
을지대,수도권,의약보건계열,방사선학과,131.0,93.57,시험 1,87.86,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,88.68,Y,,,,,,,,,,,
을지대,수도권,인문사회/기타계열,의료경영학과,130.0,92.86,시험 1,87.86,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,88.68,Y,,,,,,,,,,,
을지대,수도권,의약보건계열,안경광학과,128.0,91.43,시험 1,87.86,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,88.68,Y,,,,,,,,,,,
을지대,수도권,의약보건계열,임상병리학과,127.0,90.71,시험 1,87.86,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,88.68,Y,84.29,80.71,75,,,,,,,,
을지대,수도권,의약보건계열,임상병리학과(의),122.0,87.14,시험 1,87.86,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,88.68,Y,84.29,80.71,75,,,,,,,,
을지대,수도권,자유전공학부,첨단학부,120.0,85.71,시험 1,87.86,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,88.68,Y,,,,,,,,,,,
을지대,수도권,자유전공학부,자연계열학부,119.0,85.0,시험 1,87.86,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,88.68,Y,,,,,,,,,,,
을지대,수도권,자유전공학부,인문사회계열학부,114.0,81.43,시험 1,87.86,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,88.68,Y,,,,,,,,,,,
을지대,수도권,의약보건계열,간호학과,113.0,80.71,시험 1,87.86,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,간호,88.68,Y,90.71,87.14,82.14,,,,,,,,
을지대,수도권,의약보건계열,간호학과(의),110.0,78.57,시험 1,87.86,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,간호,88.68,Y,90.71,87.14,82.14,,,,,,,,
을지대,수도권,자유전공학부,자유전공학부(의),108.0,77.14,시험 2,87.86,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,자유전공,77.14,Y,,,,,,,,,,,
인하대,수도권,의약보건계열,의예과,85.13,85.13,시험 1,58.94,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,Y,메디컬,69.03,Y,94.2,91,88.5,99.0,98.3,100.0,50.0,,,,
인하대,수도권,자연과학계열,수학교육과,82.38,82.38,시험 1,58.94,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,69.03,N,,,,88.0,86.5,88.0,75.0,76.0,75.0,81.0,1058.0
인하대,수도권,자연과학계열,수학과,80.25,80.25,시험 1,58.94,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,69.03,N,,,,88.0,86.5,88.0,75.0,76.0,75.0,81.0,1058.0
인하대,수도권,자연과학계열,생명공학과,76.44,76.44,시험 2,58.94,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,51.23,N,,,,88.0,86.5,88.0,75.0,76.0,75.0,81.0,1058.0
인하대,수도권,자연과학계열,생명과학과,73.42,73.42,시험 1,58.94,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,69.03,N,,,,88.0,86.5,88.0,75.0,76.0,75.0,81.0,1058.0
인하대,수도권,자연과학계열,통계학과,73.1,73.1,시험 1,58.94,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,69.03,N,,,,88.0,86.5,88.0,75.0,76.0,75.0,81.0,1058.0
인하대,수도권,인문사회/기타계열,식품영양학과,71.5,71.5,시험 1,58.94,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,69.03,N,,,,88.0,86.5,88.0,75.0,76.0,75.0,81.0,1058.0
인하대,수도권,건축/토목계열,건축학부,71.42,71.42,시험 1,58.94,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,69.03,N,,,,88.0,86.5,88.0,75.0,76.0,75.0,81.0,1058.0
인하대,수도권,자연과학계열,물리학과,69.83,69.83,시험 1,58.94,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,69.03,N,,,,88.0,86.5,88.0,75.0,76.0,75.0,81.0,1058.0
인하대,수도권,자연과학계열,화학과,67.06,67.06,시험 1,58.94,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,69.03,N,,,,88.0,86.5,88.0,75.0,76.0,75.0,81.0,1058.0
인하대,수도권,공학계열,화학공학과,67.04,67.04,시험 2,58.94,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,51.23,N,,,,88.0,86.5,88.0,75.0,76.0,75.0,81.0,1058.0
인하대,수도권,건축/토목계열,사회인프라공학과,63.85,63.85,시험 2,58.94,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,51.23,N,,,,88.0,86.5,88.0,75.0,76.0,75.0,81.0,1058.0
인하대,수도권,건축/토목계열,공간정보공학과,63.43,63.43,시험 2,58.94,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,51.23,N,,,,88.0,86.5,88.0,75.0,76.0,75.0,81.0,1058.0
인하대,수도권,의약보건계열,간호학과,63.29,63.29,시험 1,58.94,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,간호,69.03,N,,,,88.0,86.5,88.0,75.0,76.0,75.0,81.0,1058.0
인하대,수도권,인문사회/기타계열,환경공학과,62.83,62.83,시험 2,58.94,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,51.23,N,,,,88.0,86.5,88.0,75.0,76.0,75.0,81.0,1058.0
인하대,수도권,공학계열,이차전지융합학과,59.92,59.92,시험 1,58.94,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,69.03,N,,,,88.0,86.5,88.0,75.0,76.0,75.0,81.0,1058.0
인하대,수도권,자연과학계열,해양과학과,59.3,59.3,시험 1,58.94,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,69.03,N,,,,88.0,86.5,88.0,75.0,76.0,75.0,81.0,1058.0
인하대,수도권,공학계열,전기전자공학부,51.5,51.5,시험 2,58.94,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,51.23,N,,,,88.0,86.5,88.0,75.0,76.0,75.0,81.0,1058.0
인하대,수도권,공학계열,기계공학과,50.57,50.57,시험 2,58.94,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,51.23,N,73.2,69,64.5,88.0,86.5,88.0,75.0,76.0,75.0,81.0,1058.0
인하대,수도권,IT/컴퓨터계열,인공지능공학과,48.29,48.29,시험 2,58.94,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,AI·컴퓨터,51.23,N,,,,88.0,86.5,88.0,75.0,76.0,75.0,81.0,1058.0
인하대,수도권,공학계열,신소재공학과,46.25,46.25,시험 2,58.94,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,51.23,N,,,,88.0,86.5,88.0,75.0,76.0,75.0,81.0,1058.0
인하대,수도권,공학계열,스마트모빌리티공학과,45.86,45.86,시험 2,58.94,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,51.23,N,,,,88.0,86.5,88.0,75.0,76.0,75.0,81.0,1058.0
인하대,수도권,IT/컴퓨터계열,컴퓨터공학과,45.26,45.26,시험 2,58.94,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,AI·컴퓨터,51.23,N,78.5,74,69.5,88.0,86.5,88.0,75.0,76.0,75.0,81.0,1058.0
인하대,수도권,공학계열,항공우주공학과,45.22,45.22,시험 2,58.94,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,51.23,N,,,,88.0,86.5,88.0,75.0,76.0,75.0,81.0,1058.0
인하대,수도권,인문사회/기타계열,산업경영공학과,45.21,45.21,시험 2,58.94,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,51.23,N,,,,88.0,86.5,88.0,75.0,76.0,75.0,81.0,1058.0
인하대,수도권,공학계열,반도체시스템공학과,44.11,44.11,시험 2,58.94,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,반도체,51.23,N,,,,88.0,86.5,88.0,75.0,76.0,75.0,81.0,1058.0
인하대,수도권,IT/컴퓨터계열,데이터사이언스학과,40.78,40.78,시험 1,58.94,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,AI·컴퓨터,69.03,N,,,,88.0,86.5,88.0,75.0,76.0,75.0,81.0,1058.0
인하대,수도권,공학계열,조선해양공학과,40.2,40.2,시험 2,58.94,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,51.23,N,,,,88.0,86.5,88.0,75.0,76.0,75.0,81.0,1058.0
인하대,수도권,공학계열,에너지자원공학과,38.13,38.13,시험 2,58.94,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,51.23,N,,,,88.0,86.5,88.0,75.0,76.0,75.0,81.0,1058.0
인하대,수도권,인문사회/기타계열,고분자공학과,36.67,36.67,시험 2,58.94,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,51.23,N,,,,88.0,86.5,88.0,75.0,76.0,75.0,81.0,1058.0
중앙대,인서울,의약보건계열,의학부,89.0,89.0,시험 1,57.2,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,62.84,Y,95.1,93.8,92,96.0,93.8,97.0,73.0,88.0,84.6,88.0,2811.0
중앙대,인서울,의약보건계열,약학부,76.4,76.4,시험 1,57.2,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,Y,메디컬,62.84,Y,93.8,92,90.5,99.0,98.3,100.0,50.0,,,,
중앙대,인서울,자연과학계열,생명과학과,70.6,70.6,시험 1,57.2,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,62.84,Y,,,,96.0,93.8,97.0,73.0,88.0,84.6,88.0,2811.0
중앙대,인서울,공학계열,전자전기공학부,68.0,68.0,시험 2,57.2,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,52.76,Y,91.2,89,86.5,96.0,93.8,97.0,73.0,88.0,84.6,88.0,2811.0
중앙대,인서울,공학계열,기계공학부,67.6,67.6,시험 2,57.2,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,52.76,Y,88.6,86,83.5,96.0,93.8,97.0,73.0,88.0,84.6,88.0,2811.0
중앙대,인서울,공학계열,융합공학부,65.6,65.6,시험 2,57.2,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,52.76,Y,,,,96.0,93.8,97.0,73.0,88.0,84.6,88.0,2811.0
중앙대,인서울,자연과학계열,수학과,64.2,64.2,시험 1,57.2,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,62.84,Y,,,,96.0,93.8,97.0,73.0,88.0,84.6,88.0,2811.0
중앙대,인서울,공학계열,화학공학과,63.6,63.6,시험 2,57.2,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,52.76,Y,,,,96.0,93.8,97.0,73.0,88.0,84.6,88.0,2811.0
중앙대,인서울,IT/컴퓨터계열,소프트웨어학부,63.0,63.0,시험 2,57.2,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,AI·컴퓨터,52.76,Y,94.7,92.5,90,96.0,93.8,97.0,73.0,88.0,84.6,88.0,2811.0
중앙대,인서울,IT/컴퓨터계열,AI학과,62.6,62.6,시험 1,57.2,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,AI·컴퓨터,62.84,Y,,,,96.0,93.8,97.0,73.0,88.0,84.6,88.0,2811.0
중앙대,인서울,공학계열,도시시스템공학전공,62.5,62.5,시험 2,57.2,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,52.76,Y,,,,96.0,93.8,97.0,73.0,88.0,84.6,88.0,2811.0
중앙대,인서울,건축/토목계열,건설환경플랜트공학전공,61.9,61.9,시험 2,57.2,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,52.76,Y,,,,96.0,93.8,97.0,73.0,88.0,84.6,88.0,2811.0
중앙대,인서울,IT/컴퓨터계열,산업보안학과(자연),61.0,61.0,시험 1,57.2,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,62.84,Y,,,,96.0,93.8,97.0,73.0,88.0,84.6,88.0,2811.0
중앙대,인서울,건축/토목계열,건축학부,60.5,60.5,시험 1,57.2,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,62.84,Y,,,,96.0,93.8,97.0,73.0,88.0,84.6,88.0,2811.0
중앙대,인서울,공학계열,에너지시스템공학부,58.7,58.7,시험 2,57.2,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,52.76,Y,,,,96.0,93.8,97.0,73.0,88.0,84.6,88.0,2811.0
중앙대,인서울,자연과학계열,화학과,57.9,57.9,시험 1,57.2,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,62.84,Y,,,,96.0,93.8,97.0,73.0,88.0,84.6,88.0,2811.0
중앙대,인서울,자연과학계열,물리학과,57.3,57.3,시험 1,57.2,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,62.84,Y,,,,96.0,93.8,97.0,73.0,88.0,84.6,88.0,2811.0
중앙대,인서울,의약보건계열,간호학과(자연),56.7,56.7,시험 1,57.2,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,간호,62.84,Y,,,,96.0,93.8,97.0,73.0,88.0,84.6,88.0,2811.0
중앙대,인서울,인문사회/기타계열,(다)식품공학전공,43.6,43.6,시험 2,57.2,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,52.76,Y,,,,96.0,93.8,97.0,73.0,88.0,84.6,88.0,2811.0
